time,massin,tank_level,temperature,massout,accumA_level,accumB_level,accumA_massout,accumB_massout,valve_state,heater_state,pump_state,diverter_state,valve_mode,heater_mode,pump_mode,diverter_mode,ttTankMassHigh,ttTankMassLow,ttTankTempHigh,ttTankTempLow,ttAccumAMassHigh,ttAccumAMassLow,ttAccumBMassHigh,ttAccumBMassLow
4.0252302,0,38.6824209325399,123.625738682635,0,48.7421155625,47.86159645625,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.30946124090147,Infinity,72.7747697999682,Infinity,41.1512403882311
4.3682498,0,38.6824209325399,123.612064577005,0,48.6349219375,47.67936729375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.29413657937392,Infinity,72.4317502000273,Infinity,40.8082207882424
4.6812677,0,38.6824209325399,123.599589126028,0,48.53710384375,47.513076534375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.28016940113515,Infinity,72.1187323000246,Infinity,40.4952028882364
5.0382881,0,38.6824209325399,123.585362981443,0,48.42553496875,47.323409446875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.264282634499,Infinity,71.7617118999833,Infinity,40.1381824882473
5.350306,0,38.6824209325399,123.572932769243,0,48.328029375,47.1576499375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.25030056054189,Infinity,71.4496939999708,Infinity,39.8261645882362
5.6693242,0,38.6824209325399,123.560226271244,0,48.2283361875,46.98817151875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.23601911180308,Infinity,71.1306758000089,Infinity,39.5071463882331
6.0073436,0,38.6824209325399,123.546765801584,0,48.122705125,46.8085987125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.22093902241621,Infinity,70.7926564000266,Infinity,39.1691269882421
6.3243617,0,38.6824209325399,123.534144324969,0,48.02363696875,46.640182846875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.2067410316665,Infinity,70.4756383000044,Infinity,38.8521088882394
6.6323793,0,38.6824209325399,123.521883670228,0,47.92738146875,46.476548496875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.19300087085615,Infinity,70.1676207000155,Infinity,38.544091288242
6.942397,0,38.6824209325399,123.509545867753,0,47.8305009375,46.31185159375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.17915258076295,Infinity,69.8576030000237,Infinity,38.2340735882363
7.2714159,0,38.6824209325399,123.496454566444,0,47.72768253125,46.137060303125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.16435141429982,Infinity,69.5285840999842,Infinity,37.9050546882332
7.5844338,0,38.6824209325399,123.48400252471,0,47.6298644375,45.97076954375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.15043185411015,Infinity,69.2155662000285,Infinity,37.5920367882286
7.9074522,0,38.6824209325399,123.47115529281,0,47.5289211875,45.79916601875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.13600915638336,Infinity,68.8925478000327,Infinity,37.269018388225
8.3214759,0,38.6824209325399,123.454692412187,0,47.39953878125,45.579215928125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.117348253043,Infinity,68.4785241000078,Infinity,36.8549946882316
8.6884969,0,38.6824209325399,123.440102203075,0,47.28484471875,45.384236021875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.10105931689007,Infinity,68.1115031000298,Infinity,36.4879736882449
9.0005148,0,38.6824209325399,123.427701311743,0,47.187339125,45.2184765125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.087102869268,Infinity,67.7994851999878,Infinity,36.1759557882242
9.3125326,0,38.6824209325399,123.415302926779,0,47.0898335625,45.05271705625,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.07312790109398,Infinity,67.4874673999739,Infinity,35.8639379882448
9.6295507,0,38.6824209325399,123.402708410484,0,46.99076540625,44.884301190625,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.05888968837784,Infinity,67.170449300008,Infinity,35.5469198882295
9.9365683,0,38.6824209325399,123.390513659631,0,46.89482240625,44.721198090625,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.04519037302811,Infinity,66.8634316999807,Infinity,35.2399022882386
10.2845882,0,38.6502566112899,123.376691080646,31,46.866476990625,44.53631251875,10,17,False,False,True,False,Close,Off,On,Accumulator A,Infinity,32.6458235130022,Infinity,8.02290440099536,41.3463207761927,Infinity,Infinity,34.8918823882256
10.5926058,0,38.5308997912899,123.364430772175,31,47.068613540625,44.37267816875,10,17,False,False,True,False,Close,Off,On,Accumulator A,Infinity,32.3378059130087,Infinity,7.9843401263687,41.0383031761858,Infinity,Infinity,34.5838647882304
10.9026236,0,38.4107678937899,123.352054894062,31,47.272062721875,44.2079812124999,10,17,False,False,True,False,Close,Off,On,Accumulator A,Infinity,32.0277881130113,Infinity,7.94558136991388,40.7282853761853,Infinity,Infinity,34.273846988228
11.2616441,0,38.2716474500399,123.337677036349,31,47.507669925,44.0172515718749,10,17,False,False,True,False,Close,Off,On,Accumulator A,Infinity,31.6687676129975,Infinity,7.90072935491105,40.3692648761975,Infinity,Infinity,33.9148264882327
11.5946631,0,38.1623662112899,123.324297942362,0,47.6768045843751,43.8403352281249,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.86313967166636,Infinity,69.3657746700177,Infinity,33.5818074882359
11.9046809,0,38.1623662112899,123.311832182814,0,47.579924021875,43.6756382718749,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.8493340825568,Infinity,69.0557568699762,Infinity,33.271789688241
12.2146986,0,38.1623662112899,123.299368960827,0,47.4830434906251,43.5109413687499,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.83543797060115,Infinity,68.7457391700328,Infinity,32.9617719882306
12.5947203,0,38.1623662112899,123.284094872233,0,47.3642867093751,43.3090548406249,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.81826956876301,Infinity,68.365717470011,Infinity,32.5817502882383
12.9307396,0,38.1623662112899,123.27059255041,0,47.2592806781251,43.1305445874999,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.80332312025261,Infinity,68.0296981699878,Infinity,32.2457309882253
13.2597584,0,38.1623662112899,123.25737442056,0,47.156462303125,42.9557533499999,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.78844705353831,Infinity,67.7006793699882,Infinity,31.9167121882317
13.5887772,0,38.1623662112899,123.24415914112,0,47.053643928125,42.7809621124999,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.77377212769621,Infinity,67.3716605699785,Infinity,31.5876933882304
13.899795,0,38.1623662112899,123.231669518115,0,46.9564508656251,42.6157339062499,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.75979525133848,Infinity,67.0606427699704,Infinity,31.2766755882347
14.214813,0,38.1623662112899,123.219021852008,0,46.8580077406251,42.4483805937499,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.74562063175745,Infinity,66.7456247700158,Infinity,30.9616575882322
14.5248307,0,38.1623662112899,123.206577496447,0,46.7611272093751,42.2836836906249,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.73171347889425,Infinity,66.4356070700205,Infinity,30.6516398882348
14.8358485,0,38.1623662112899,123.194095537503,0,46.6639341468751,42.1184554843748,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.71774329356002,Infinity,66.1245892700201,Infinity,30.340622088231
15.1538667,0,38.1623662112899,123.181335262597,0,46.5645534593751,41.9495083156248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.70341516628586,Infinity,65.806571070011,Infinity,30.0226038882372
15.4628844,0,38.1623662112899,123.168938679641,0,46.4679854281251,41.7853426624998,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.68956951239049,Infinity,65.4975533699791,Infinity,29.7135861882305
15.770902,0,38.1623662112899,123.156584717326,0,46.3717299281251,41.6217083124998,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.67571048019369,Infinity,65.1895357699712,Infinity,29.4055685882346
16.0899203,0,38.1623662112899,123.143792163775,0,46.2720367093751,41.4522298406248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.66132377448043,Infinity,64.8705174700113,Infinity,29.0865502882399
16.3949377,0,38.1623662112899,123.131563551087,0,46.1767187718751,41.2901893468748,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.64766936701055,Infinity,64.5655000699814,Infinity,28.7815328882377
16.7079556,0,38.1623662112899,123.119016725699,0,46.0789006781251,41.1238985874998,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.63356189174977,Infinity,64.2524821699717,Infinity,28.4685149882346
17.0249737,0,38.1623662112899,123.106312182041,0,45.9798325218751,40.9554827218748,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.61927159638358,Infinity,63.9354640700057,Infinity,28.1514968882295
17.3339914,0,38.1623662112899,123.093930800734,0,45.8832644906251,40.7913170687498,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.60540338542653,Infinity,63.626446369978,Infinity,27.8424791882268
17.6430091,0,38.1623662112899,123.081551928619,0,45.7866964593751,40.6271514156248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.5914774469207,Infinity,63.3174286699811,Infinity,27.5334614882385
17.9590272,0,38.1623662112899,123.068895219984,0,45.6879408031251,40.4592667999998,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.57722357095377,Infinity,63.001410570015,Infinity,27.2174433882324
18.2690449,0,38.1623662112899,123.056481381532,0,45.5910602718751,40.2945698968748,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.56329661794232,Infinity,62.6913928699848,Infinity,26.9074256882329
18.5800627,0,38.1623662112899,123.04403003199,0,45.4938672093751,40.1293416906248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.5492770863417,Infinity,62.3803750699725,Infinity,26.5964078882345
18.8900804,0,38.1623662112899,123.031621247639,0,45.3969866781251,39.9646447874998,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.53530967989257,Infinity,62.0703573699726,Infinity,26.2863901882345
19.2040984,0,38.1623662112899,123.019054916879,0,45.2988560531251,39.7978227249998,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.52115914875006,Infinity,61.7563393699772,Infinity,25.9723721882364
19.5151162,0,38.1623662112899,123.006611199883,0,45.2016629906251,39.6325945187498,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.50715079070133,Infinity,61.4453215699757,Infinity,25.6613543882365
19.8321343,0,38.1623662112899,122.993930021419,0,45.1025948343751,39.4641786531248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.49282477903362,Infinity,61.1283034700183,Infinity,25.3443362882341
20.1391519,0,38.1623662112899,122.981651393651,0,45.0066518343751,39.3010755531248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.47902537882355,Infinity,60.8212858699842,Infinity,25.0373186882329
20.4501697,0,38.1623662112899,122.969215303971,0,44.9094587718751,39.1358473468748,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.46497895698736,Infinity,60.5102680699863,Infinity,24.7263008882332
20.7621875,0,38.1623662112899,122.956741777779,0,44.8119532093751,38.9700878906248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.45090417964594,Infinity,60.1982502699865,Infinity,24.4142830882332
21.0752054,0,38.1623662112899,122.944230833546,0,44.7141351156251,38.8037971312498,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.43679114757011,Infinity,59.8852323699764,Infinity,24.1012651882364
21.3872232,0,38.1623662112899,122.931762418675,0,44.6166295531251,38.6380376749998,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.42269597847367,Infinity,59.5732145700185,Infinity,23.7892473882347
21.698241,0,38.1623662112899,122.919336503199,0,44.5194364906251,38.4728094687498,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.40866255906084,Infinity,59.2621967700223,Infinity,23.4782295882335
22.0112589,0,38.1623662112899,122.906833236818,0,44.4216183968751,38.3065187093748,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.39454564984623,Infinity,58.9491788700303,Infinity,23.1652116882383
22.3222767,0,38.1623662112899,122.894412405035,0,44.3244253343751,38.1412905031248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.38049190861811,Infinity,58.6381610700281,Infinity,22.8541938882381
22.6342946,0,38.1623662112899,122.881954177681,0,44.2269197406251,37.9755309937498,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.36639499593713,Infinity,58.3261431699786,Infinity,22.5421759882362
22.9473125,0,38.1623662112899,122.869458583001,0,44.1291016468751,37.8092402343748,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.35226932621487,Infinity,58.0131252699801,Infinity,22.2291580882351
23.2583303,0,38.1623662112899,122.85704537359,0,44.0319085843751,37.6440120281248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.33820701776085,Infinity,57.7021074700277,Infinity,21.9181402882379
23.5743483,0,38.1623662112899,122.84443518929,0,43.9331529593751,37.4761274656248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.32390147595636,Infinity,57.3860894700207,Infinity,21.6021222882333
23.882366,0,38.1623662112899,122.832146760848,0,43.8368974281251,37.3124930624998,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.31001705092595,Infinity,57.0780717699853,Infinity,21.2941045882332
24.1943838,0,38.1623662112899,122.819701276273,0,43.7393918656251,37.1467336062498,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.29589138348034,Infinity,56.7660539699792,Infinity,20.9820867882361
24.5114019,0,38.1623662112899,122.807058950745,0,43.6403237093751,36.9783177406248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.28153199171037,Infinity,56.4490358700087,Infinity,20.665068688237
24.8204196,0,38.1623662112899,122.79473820339,0,43.5437556781251,36.8141520874998,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.26758879489297,Infinity,56.1400181700227,Infinity,20.3560509882336
25.1314374,0,38.1623662112899,122.782340231046,0,43.4465626156251,36.6489238812498,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.25351409084218,Infinity,55.8290003700268,Infinity,20.0450331882377
25.4474555,0,38.1623662112899,122.76974552084,0,43.3478069593751,36.4810392656248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.23918651995901,Infinity,55.5129822700169,Infinity,19.7290150882343
25.7574732,0,38.1623662112899,122.757392492174,0,43.2509264281251,36.3163423624998,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.2251798092511,Infinity,55.2029645699799,Infinity,19.418997388236
26.0674909,0,38.1623662112899,122.745041973406,0,43.1540458968751,36.1516454593748,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.21115596570433,Infinity,54.8929468699769,Infinity,19.1089796882366
26.3855091,0,38.1623662112899,122.732375335465,0,43.0546652093752,35.9826982906248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.19671976766798,Infinity,54.5749286700123,Infinity,18.7909614882356
26.6935267,0,38.1623662112899,122.720109542409,0,42.9584097093751,35.8190639406248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.18280900825716,Infinity,54.2669110699772,Infinity,18.4829438882366
27.0035445,0,38.1623662112899,122.707766599982,0,42.8615291468751,35.6543669843748,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.16875766542135,Infinity,53.9568932699803,Infinity,18.172926088236
27.3195626,0,38.1623662112899,122.695187341944,0,42.7627734906252,35.4864823687498,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.1544175642769,Infinity,53.6408751700097,Infinity,17.8569079882363
27.6285802,0,38.1623662112899,122.682889266477,0,42.6662054906252,35.3223167687498,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.1404433452393,Infinity,53.3318575700258,Infinity,17.5478903882374
27.938598,0,38.1623662112899,122.670553889908,0,42.5693249281252,35.1576198124998,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.12640214861973,Infinity,53.0218397699736,Infinity,17.2378725882323
28.2566162,0,38.1623662112899,122.657902784714,0,42.4699442406252,34.9886726437498,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.11194404446767,Infinity,52.7038215700132,Infinity,16.9198543882352
28.5656338,0,38.1623662112899,122.645612263488,0,42.3733762406251,34.8245070437498,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.09797502489099,Infinity,52.3948039699822,Infinity,16.6108367882351
28.8766516,0,38.1623662112899,122.633244702359,0,42.2761831781252,34.6592788374998,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.08385188840397,Infinity,52.0837861700164,Infinity,16.2998189882348
29.1866693,0,38.1623662112899,122.620919421107,0,42.1793026468752,34.4945819343748,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.06979450008752,Infinity,51.7737684700198,Infinity,15.989801288234
29.5006873,0,38.1623662112899,122.608437653288,0,42.0811720218752,34.3277598718748,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.05556660817217,Infinity,51.4597504699769,Infinity,15.6757832882365
29.8137052,0,38.1623662112899,122.595998195907,0,41.9833539281252,34.1614691124998,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.04133953523182,Infinity,51.1467325700162,Infinity,15.3627653882348
30.1277232,0,38.1623662112899,122.583521559049,0,41.8852233031252,33.9946470499998,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.02706885141666,Infinity,50.8327145700157,Infinity,15.0487473882345
30.438741,0,38.1623662112899,122.571166660415,0,41.7880302406252,33.8294188437498,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,7.01298670921976,Infinity,50.521696769983,Infinity,14.7377295882351
30.7477586,0,38.1623662112899,122.558893713427,0,41.6914622406252,33.6652532437498,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.9989372897322,Infinity,50.212679170016,Infinity,14.4287119882349
31.0637767,0,38.1623662112899,122.546345304621,0,41.5927065843752,33.4973686281248,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.98456256159424,Infinity,49.8966610700055,Infinity,14.1126938882338
31.3747945,0,38.1623662112899,122.533997987428,0,41.4955135218752,33.3321404218748,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.97047153604547,Infinity,49.5856432699886,Infinity,13.801676088234
31.6838122,0,38.1623662112899,122.521732568119,0,41.3989454906252,33.1679747687499,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.95642274204956,Infinity,49.2766255699824,Infinity,13.4926583882358
31.9998303,0,38.1623662112899,122.509191858927,0,41.3001898343752,33.0000901531249,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.94203933109505,Infinity,48.9606074700153,Infinity,13.1766402882346
32.3088479,0,38.1623662112899,122.49693147041,0,41.2036218343753,32.8359245531249,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.92802123598131,Infinity,48.6515898700239,Infinity,12.8676226882368
32.6188657,0,38.1623662112899,122.484633894031,0,41.1067412718752,32.6712275968749,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.91393203653948,Infinity,48.341572069989,Infinity,12.5576048882341
32.9308835,0,38.1623662112899,122.472259506643,0,41.0092357093753,32.5054681406249,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.89973542839849,Infinity,48.0295542700201,Infinity,12.245587088234
33.2449015,0,38.1623662112899,122.45980834664,0,40.9111050843753,32.3386460781249,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.88547658265733,Infinity,47.7155362699911,Infinity,11.9315690882334
33.5539191,0,38.1623662112899,122.44755796469,0,40.8145370843753,32.1744804781249,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.87140163793635,Infinity,47.4065186700233,Infinity,11.6225514882367
33.8679371,0,38.1623662112899,122.435111889949,0,40.7164064593753,32.0076584156249,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.85710087754711,Infinity,47.0925006700186,Infinity,11.3085334882341
34.1799549,0,38.1623662112899,122.422747634341,0,40.6189008968753,31.8418989593749,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.8429241689562,Infinity,46.780482869992,Infinity,10.9965156882336
34.4919728,0,38.1623662112899,122.410385904186,0,40.5213953031253,31.6761394499999,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.82871310902252,Infinity,46.4684649700229,Infinity,10.6844977882365
34.809991,0,38.1623662112899,122.397789049023,0,40.4220146156253,31.5071922812499,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.81419916392343,Infinity,46.1504467700139,Infinity,10.3664795882348
35.1170085,0,38.1623662112899,122.385630434595,0,40.3260716468753,31.3440892343749,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.80025022353592,Infinity,45.8434292700115,Infinity,10.0594620882357
35.4270263,0,38.1623662112899,122.373355483153,0,40.2291910843753,31.1793922781249,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.78613942265502,Infinity,45.5334114699898,Infinity,9.74944428823433
35.7440444,0,38.1623662112899,122.36080593786,0,40.1301229281253,31.0109764124999,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.77166681853041,Infinity,45.2163933700133,Infinity,9.43242618823498
36.0540621,0,38.1623662112899,122.348536036394,0,40.0332423968753,30.8462795093749,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.75757681388081,Infinity,44.9063756700238,Infinity,9.12240848823643
36.3630798,0,38.1623662112899,122.336308195733,0,39.9366743656253,30.6821138562499,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.74348956642271,Infinity,44.5973579699969,Infinity,8.81339078823452
36.6800979,0,38.1623662112899,122.323766350468,0,39.8376062093753,30.5136979906249,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.72900387639439,Infinity,44.2803398699935,Infinity,8.49637268823539
36.9881156,0,38.1623662112899,122.311583079793,0,39.7413506781253,30.3500635874999,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.71499617848872,Infinity,43.9723221699902,Infinity,8.18835498823451
37.2981333,0,38.1623662112899,122.299323183657,0,39.6444701468753,30.1853666843749,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,6.70085912721927,Infinity,43.6623044699983,Infinity,7.87833728823439
