time,massin,tank_level,temperature,massout,accumA_level,accumB_level,accumA_massout,accumB_massout,valve_state,heater_state,pump_state,diverter_state,valve_mode,heater_mode,pump_mode,diverter_mode,ttTankMassHigh,ttTankMassLow,ttTankTempHigh,ttTankTempLow,ttAccumAMassHigh,ttAccumAMassLow,ttAccumBMassHigh,ttAccumBMassLow
7.0254018,0,39.5565998580105,123.832123570705,0,47.8045619374999,46.26775529375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.73267295674969,Infinity,69.7745982000258,Infinity,38.1510687882377
7.3414199,0,39.5565998580105,123.819762879292,0,47.7058062812499,46.0998706781251,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.71862773483233,Infinity,69.4585800999693,Infinity,37.8350506882315
7.6484374,0,39.5565998580105,123.807756605728,0,47.6098633124999,45.9367676312501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.70501317572756,Infinity,69.1515625999836,Infinity,37.5280331882467
7.9604553,0,39.5565998580105,123.79555717378,0,47.5123577187499,45.7710081218751,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.69107981928532,Infinity,68.8395446999715,Infinity,37.2160152882363
8.2814736,0,39.5565998580105,123.783008350886,0,47.4120394999999,45.6004671500001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.67674327277161,Infinity,68.5185263999935,Infinity,36.8949969882383
8.584491,0,39.5565998580105,123.771165540888,0,47.3173465624999,45.4394891562501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.6633040282049,Infinity,68.2155089999742,Infinity,36.5919795882376
8.8965088,0,39.5565998580105,123.75897333768,0,47.2198409999999,45.2737297000001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.64941202351282,Infinity,67.90349120002,Infinity,36.2799617882307
9.2105268,0,39.5565998580105,123.746705403821,0,47.1217103749999,45.1069076375001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.6354281916794,Infinity,67.589473199972,Infinity,35.9659437882363
9.5215446,0,39.5565998580105,123.734557085838,0,47.0245173124999,44.9416794312501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.62157522996239,Infinity,67.2784553999721,Infinity,35.6549259882363
9.8345625,0,39.5565998580105,123.722333056445,0,46.9266992187499,44.7753886718751,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.60761953705227,Infinity,66.9654375000203,Infinity,35.3419080882392
10.1455803,0,39.5565998580105,123.710189533584,0,46.8295061562499,44.6101604656251,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.59377199698065,Infinity,66.65441969997,Infinity,35.030890288235
10.4575981,0,39.5565998580105,123.698009365978,0,46.7320005937499,44.4444010093751,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.57988797927019,Infinity,66.3424018999746,Infinity,34.7188724882416
10.769616,0,39.5565998580105,123.685831598924,0,46.6344949999999,44.2786415000001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.56595236477583,Infinity,66.0303839999722,Infinity,34.4068545882391
11.0806338,0,39.5565998580105,123.673695256336,0,46.5373019374999,44.1134132937501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.55209115089436,Infinity,65.7193661999705,Infinity,34.095836788235
11.4476547,0,39.5565998580105,123.659376628588,0,46.4226079062499,43.9184334406251,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.53572948278485,Infinity,65.3523453000307,Infinity,33.7288158882307
11.7536722,0,39.5565998580105,123.647440505586,0,46.3269774374999,43.7558616437501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.5220637685788,Infinity,65.0463278000093,Infinity,33.4227983882353
12.0786908,0,39.5565998580105,123.634765772273,0,46.2254091249999,43.5831955125001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.50758536272554,Infinity,64.7213092000304,Infinity,33.0977797882263
12.3907087,0,39.5565998580105,123.622600485656,0,46.1279035312499,43.4174360031251,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.49365721600339,Infinity,64.4092913000302,Infinity,32.7857618882308
12.7037266,0,39.5565998580105,123.610398624907,0,46.0300854374999,43.2511452437501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.47967634129323,Infinity,64.0962734000192,Infinity,32.4727439882351
13.0207447,0,39.5565998580105,123.598043291742,0,45.9310172812499,43.0827293781251,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,8.46550879305448,Infinity,63.7792553000143,Infinity,32.1557258882289
13.3267622,60,39.7621115580105,123.267839949636,0,45.8353868124999,42.9201575812501,10,17,True,False,True,False,Open,Off,Off,Accumulator A,45.6505179226525,Infinity,Infinity,8.12721555435943,Infinity,63.4732378000188,Infinity,31.8497083882313
13.671782,60,40.0208764080105,122.858528574143,0,45.7275681249999,42.7368658125001,10,17,True,False,True,False,Open,Off,Off,Accumulator A,45.3054981226537,Infinity,Infinity,7.69733204115352,Infinity,63.1282180000192,Infinity,31.5046885882388
13.9827997,60,40.2541396830105,122.494139177615,0,45.6303750937499,42.5716376593751,10,17,True,False,True,False,Open,Off,Off,Accumulator A,44.9944804226456,Infinity,Infinity,7.30439563940785,Infinity,62.8172003000295,Infinity,31.193670888231
14.3618214,60,40.5384059580105,122.055840214629,0,45.5119308124999,42.3702823812501,10,17,True,False,True,False,Open,Off,Off,Accumulator A,44.6154587226522,Infinity,Infinity,6.81850217094483,Infinity,62.438178599999,Infinity,30.8146491882326
14.7058411,60,40.7964207330105,121.744367483167,0,45.4044246562499,42.1875219156251,10,17,True,True,True,False,Open,On,Off,Accumulator A,44.2714390226551,Infinity,7.07217058244036,Infinity,Infinity,62.0941588999897,Infinity,30.470629488234
15.0128587,60,41.0266839330105,121.959664837543,0,45.3084816562499,42.0244188156251,10,17,True,True,True,False,Open,On,Off,Accumulator A,43.9644214226505,Infinity,6.99260945159538,Infinity,Infinity,61.7871412999782,Infinity,30.1636118882407
15.3248765,60,41.2606972830105,122.175965721455,0,45.2109760937499,41.8586593593751,10,17,True,True,True,False,Open,On,Off,Accumulator A,43.6524036226561,Infinity,6.91170469687546,Infinity,Infinity,61.4751235000228,Infinity,29.8515940882372
15.6388945,60,41.4962107830105,122.391149469246,0,45.1128454687499,41.691837296875,10,17,True,True,True,False,Open,On,Off,Accumulator A,43.338385622657,Infinity,6.83027810766214,Infinity,Infinity,61.1611055000229,Infinity,29.5375760882291
15.9789139,60,41.7512253330105,122.621369359432,0,45.0065894062499,41.511201990625,10,17,True,True,True,False,Open,On,Off,Accumulator A,42.9983662226422,Infinity,6.74219215255567,Infinity,Infinity,60.8210861000188,Infinity,29.1975566882273
16.2909318,60,41.9852387580105,122.830127207201,0,44.9090838124999,41.34544248125,10,17,True,True,True,False,Open,On,Off,Accumulator A,42.6863483226568,Infinity,6.66124667294673,Infinity,Infinity,60.509068200024,Infinity,28.8855387882329
16.6659532,60,42.2665048080105,123.077931833238,0,44.7918896249999,41.1462123625,10,17,True,True,True,False,Open,On,Off,Accumulator A,42.3113269226531,Infinity,6.56402556902271,Infinity,Infinity,60.1340468000182,Infinity,28.5105173882351
17.0099729,60,42.5245195830105,123.302318899566,0,44.68438346875,40.963451896875,10,17,True,True,True,False,Open,On,Off,Accumulator A,41.967307222656,Infinity,6.47485282533143,Infinity,Infinity,59.7900271000222,Infinity,28.1664976882371
17.3219907,60,42.7585329330105,123.503450560387,0,44.5868779062499,40.797692440625,10,17,True,True,True,False,Open,On,Off,Accumulator A,41.6552894226531,Infinity,6.39398167606388,Infinity,Infinity,59.478009300018,Infinity,27.8544798882351
17.6340086,60,42.9925463580105,123.702356293293,0,44.4893723125,40.6319329312501,10,17,True,True,True,False,Open,On,Off,Accumulator A,41.343271522656,Infinity,6.31311592020188,Infinity,Infinity,59.165991400022,Infinity,27.5424619882371
17.9460264,60,43.2265597080105,123.899072537129,0,44.3918667499999,40.466173475,10,17,True,True,True,False,Open,On,Off,Accumulator A,41.0312537226466,Infinity,6.23225562896465,Infinity,Infinity,58.8539735999737,Infinity,27.2304441882389
18.2570442,60,43.4598230580105,124.093014984383,0,44.2946736874999,40.30094526875,10,17,True,True,True,False,Open,On,Off,Accumulator A,40.7202359226471,Infinity,6.15166345349215,Infinity,Infinity,58.5429557999738,Infinity,26.919426388235
18.5690621,60,43.6938364830105,124.285465787497,0,44.19716809375,40.135185759375,10,17,True,True,True,False,Open,On,Off,Accumulator A,40.40821802265,Infinity,6.07081394093976,Infinity,Infinity,58.2309378999782,Infinity,26.6074084882369
18.88208,60,43.9285999080105,124.476439008994,0,44.09935,39.968895,10,17,True,True,True,False,Open,On,Off,Accumulator A,40.0952001226464,Infinity,5.98971415476003,Infinity,Infinity,57.9179200000273,Infinity,26.294390588239
19.1940978,60,44.1626132580105,124.664747773693,0,44.0018444375,39.80313554375,10,17,True,True,True,False,Open,On,Off,Accumulator A,39.7831823226531,Infinity,5.90886887632979,Infinity,Infinity,57.6059022000175,Infinity,25.9823727882352
19.5071157,60,44.3973766830105,124.851632295673,0,43.90402634375,39.636844784375,10,17,True,True,True,False,Open,On,Off,Accumulator A,39.4701644226476,Infinity,5.82777359800392,Infinity,Infinity,57.292884299976,Infinity,25.6693548882351
19.8181335,60,44.6306400330105,125.035343009713,0,43.80683328125,39.471616578125,10,17,True,True,True,False,Open,On,Off,Accumulator A,39.1591466226536,Infinity,5.74720537646577,Infinity,Infinity,56.9818665000175,Infinity,25.3583370882381
20.1291513,60,44.8639033830105,125.21711163705,0,43.70964021875,39.306388371875,10,17,True,True,True,False,Open,On,Off,Accumulator A,38.8481288226531,Infinity,5.66664583812696,Infinity,Infinity,56.6708487000172,Infinity,25.0473192882352
20.4501697,60,45.1046671830105,125.402720747254,0,43.60932196875,39.1358473468751,10,17,True,True,True,False,Open,On,Off,Accumulator A,38.5271104226569,Infinity,5.58347037711959,Infinity,Infinity,56.349830300006,Infinity,24.726300888233
20.753187,60,45.3319301580105,125.576082505543,0,43.5146290625,38.9748694062501,10,17,True,True,True,False,Open,On,Off,Accumulator A,38.224093122653,Infinity,5.50501886661097,Infinity,Infinity,56.046813000017,Infinity,24.4232835882352
21.0742054,60,45.5726939580105,125.757826032592,0,43.4143108125,38.8043283812501,10,17,True,True,True,False,Open,On,Off,Accumulator A,37.9030747226568,Infinity,5.42185595726935,Infinity,Infinity,55.725794600006,Infinity,24.1022651882331
21.3772227,60,45.7999569330105,125.927595620082,0,43.31961790625,38.6433504406251,10,17,True,True,True,False,Open,On,Off,Accumulator A,37.6000574226583,Infinity,5.34341423960561,Infinity,Infinity,55.4227772999754,Infinity,23.7992478882385
21.6902406,60,46.0347203580105,126.101179101568,0,43.2217998125,38.4770596812501,10,17,True,True,True,False,Open,On,Off,Accumulator A,37.287039522651,Infinity,5.26235852338534,Infinity,Infinity,55.1097594000134,Infinity,23.4862299882363
22.0022584,60,46.2687337080105,126.272425661613,0,43.12429425,38.3113002250001,10,17,True,True,True,False,Open,On,Off,Accumulator A,36.9750217226511,Infinity,5.18157041360505,Infinity,Infinity,54.7977416000133,Infinity,23.1742121882363
22.3142763,60,46.5027471330105,126.441920242652,0,43.02678865625,38.1455407156251,10,17,True,True,True,False,Open,On,Off,Accumulator A,36.6630038226504,Infinity,5.10078784366153,Infinity,Infinity,54.485723699981,Infinity,22.8621942882367
22.6252941,60,46.7360104830105,126.609154228088,0,42.92959559375,37.9803125093751,10,17,True,True,True,False,Open,On,Off,Accumulator A,36.3519860226483,Infinity,5.02027253432935,Infinity,Infinity,54.1747058999775,Infinity,22.5511764882378
22.974314,60,46.9977754080105,126.794813640203,0,42.820526875,37.7948956875001,10,17,True,True,True,False,Open,On,Off,Accumulator A,36.0029661226474,Infinity,4.92992215442888,Infinity,Infinity,53.8256859999762,Infinity,22.2021565882383
23.2813316,60,47.2280386080105,126.956399248984,0,42.724583875,37.6317925875001,10,17,True,True,True,False,Open,On,Off,Accumulator A,35.6959485226472,Infinity,4.8504745910856,Infinity,Infinity,53.5186683999918,Infinity,21.8951389882384
23.6013499,60,47.4680523330105,127.123131190379,0,42.62457815625,37.4617828656251,10,17,True,True,True,False,Open,On,Off,Accumulator A,35.3759302226519,Infinity,4.76759854721026,Infinity,Infinity,53.1986500999989,Infinity,21.5751206882359
23.9053673,60,47.6960653830105,127.279946081316,0,42.52957271875,37.3002736218751,10,17,True,True,True,False,Open,On,Off,Accumulator A,35.0719128226558,Infinity,4.68893567226398,Infinity,Infinity,52.89463270002,Infinity,21.2711032882338
24.2163851,60,47.9293287330105,127.438802335067,0,42.43237965625,37.1350454156251,10,17,True,True,True,False,Open,On,Off,Accumulator A,34.7608950226504,Infinity,4.60845121499319,Infinity,Infinity,52.5836148999805,Infinity,20.9600854882367
24.529403,60,48.1640921580105,127.597100683773,0,42.3345615625,36.9687546562501,10,17,True,True,True,False,Open,On,Off,Accumulator A,34.4478771226511,Infinity,4.52744525031598,Infinity,Infinity,52.2705970000127,Infinity,20.6470675882363
24.8564217,60,48.4093561830105,127.760812992541,0,42.23236821875,36.7950259718751,10,17,True,True,True,False,Open,On,Off,Accumulator A,34.1208584226504,Infinity,4.44283128374378,Infinity,Infinity,51.9435782999807,Infinity,20.3200488882367
25.1674395,60,48.6426195330105,127.914957172814,0,42.13517515625,36.6297977656251,10,17,True,True,True,False,Open,On,Off,Accumulator A,33.8098406226581,Infinity,4.36237931021434,Infinity,Infinity,51.6325605000084,Infinity,20.0090310882326
25.4804574,60,48.8773829580105,128.06858236528,0,42.0373570625,36.4635070062501,10,17,True,True,True,False,Open,On,Off,Accumulator A,33.4968227226533,Infinity,4.28137296605177,Infinity,Infinity,51.3195425999859,Infinity,19.6960131882351
25.8274772,0,49.0551430830105,128.348550691905,0,41.928913375,36.2791527375001,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,4.11028229797021,Infinity,Infinity,50.9725227999823,Infinity,19.3489933882365
26.1344948,0,49.0551430830105,128.807993182198,0,41.832970375,36.1160496375001,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,3.80389111191008,Infinity,Infinity,50.6655052000205,Infinity,19.0419757882338
26.4465126,0,49.0551430830105,129.27484472181,0,41.7354648125,35.9502901812501,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,3.49245641221529,Infinity,Infinity,50.3534874000117,Infinity,18.7299579882367
26.7595305,0,49.0551430830105,129.743117927008,0,41.63764671875,35.7839994218751,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,3.1799737032359,Infinity,Infinity,50.0404695000188,Infinity,18.4169400882344
27.0705483,0,49.0551430830105,130.208324913604,0,41.5404536562501,35.6187712156251,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,2.86943826534637,Infinity,Infinity,49.7294517000187,Infinity,18.1059222882344
27.3915667,0,49.0551430830105,130.688413176646,0,41.4401354062501,35.4482301906251,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,2.54885421378791,Infinity,Infinity,49.4084333000024,Infinity,17.7849038882347
27.694584,0,49.0551430830105,131.141508104981,0,41.3454425000001,35.2872522500001,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,2.24622166680002,Infinity,Infinity,49.1054160000199,Infinity,17.481886588234
28.0066019,0,49.0551430830105,131.607988317941,0,41.2479369062501,35.1214927406251,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,1.93453895328744,Infinity,Infinity,48.793398099989,Infinity,17.1698686882343
28.3186197,0,49.0551430830105,132.074394135682,0,41.1504313437501,34.9557332843751,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,1.62280672386715,Infinity,Infinity,48.4813802999892,Infinity,16.8578508882343
28.6316376,0,49.0551430830105,132.542220363334,0,41.0526132500001,34.7894425250001,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,1.3100280896176,Infinity,Infinity,48.1683623999781,Infinity,16.544832988237
28.9426554,0,49.0551430830105,133.006983319938,0,40.9554201875001,34.6242143187501,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0.999193226438054,Infinity,Infinity,47.8573445999824,Infinity,16.2338151882364
29.2546732,0,49.0551430830105,133.4731665446,0,40.8579146250001,34.4584548625001,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0.687312053289782,Infinity,Infinity,47.545326800018,Infinity,15.9217973882345
29.5676912,0,49.0551430830105,133.940769543713,0,40.7600965000001,34.2921640500001,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0.374381272149963,Infinity,Infinity,47.2323087999827,Infinity,15.6087793882364
29.8787089,0,49.0551430830105,134.405310414136,0,40.6629034687501,34.1269358968751,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0.0634007542080635,Infinity,Infinity,46.921291100011,Infinity,15.2977616882365
30.1997273,0,49.0551430830105,134.884711342435,0,40.5625852187501,33.9563948718751,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0,Infinity,Infinity,46.6002727000023,Infinity,14.9767432882349
30.5187455,0,49.0551430830105,135.36104765276,0,40.4628920312501,33.7869164531251,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0,Infinity,Infinity,46.2812545000175,Infinity,14.6577250882346
30.8307634,0,49.0551430830105,135.826856348524,0,40.3653864375001,33.6211569437501,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0,Infinity,Infinity,45.9692365999984,Infinity,14.345707188236
31.1427812,0,49.0551430830105,136.29259080108,0,40.2678808750001,33.4553974875001,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0,Infinity,Infinity,45.6572188000107,Infinity,14.0336893882364
31.4637996,0,49.0551430830105,136.771682811945,0,40.1675626250001,33.2848564625001,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0,Infinity,Infinity,45.3362003999944,Infinity,13.7126709882342
31.7668169,0,49.0551430830105,137.223837445703,0,40.0728697187501,33.1238785218751,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0,Infinity,Infinity,45.0331831000141,Infinity,13.4096536882353
32.0788348,0,49.0551430830105,137.68934970167,0,39.9753641250001,32.9581190125001,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0,Infinity,Infinity,44.7211652000078,Infinity,13.097635788237
32.3988531,0,49.0551430830105,138.166721120484,0,39.8753584062501,32.7881092906251,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0,Infinity,Infinity,44.4011469000023,Infinity,12.777617488235
32.7028705,0,49.0551430830105,138.620151679394,0,39.7803529687501,32.6266000468751,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0,Infinity,Infinity,44.0971295000016,Infinity,12.4736000882368
33.0148883,0,49.0551430830105,139.085441546546,0,39.6828474062501,32.4608405906251,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0,Infinity,Infinity,43.7851116999943,Infinity,12.1615822882354
33.3359067,0,49.0551430830105,139.564076147233,0,39.5825291562501,32.2902995656251,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0,Infinity,Infinity,43.4640932999975,Infinity,11.8405638882362
33.6539249,0,49.0551430830105,140.038160135295,0,39.4831484687501,32.1213523968751,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0,Infinity,Infinity,43.1460751000003,Infinity,11.5225456882371
33.9829437,0,49.0551430830105,140.528562439011,0,39.3803300937501,31.9465611593751,10,17,False,True,True,False,Close,On,Off,Accumulator A,Infinity,Infinity,0,Infinity,Infinity,42.8170563000003,Infinity,11.193526888234
34.3299635,0,49.0551430830105,140.967650533977,0,39.2718864062501,31.7622068906251,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,0,29.7471235713841,Infinity,42.4700364999974,Infinity,10.8465070882353
34.8859953,0,49.0551430830105,140.945253735342,0,39.0981264687501,31.4668149968751,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,0,29.7278636397023,Infinity,41.9140047000071,Infinity,10.290475288235
35.2310151,0,49.0551430830105,140.931359779373,0,38.9903077812501,31.2835232281251,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,0,29.7160261500908,Infinity,41.5689849000073,Infinity,9.94545548823535
35.6080366,60,49.1804002080105,140.715199753563,0,38.8724885625001,31.0832305562501,10,17,True,False,True,False,Open,Off,Off,Accumulator A,33.0927997226506,Infinity,0,29.6037307445838,Infinity,41.1919633999977,Infinity,9.56843398823606
35.9320552,60,49.4234141580105,140.315280361344,0,38.7712327500001,30.9110956750001,10,17,True,False,True,False,Open,Off,Off,Accumulator A,32.7687811226552,Infinity,0,29.3978483139068,Infinity,40.867944799991,Infinity,9.2444153882349
36.244073,60,49.6574275080105,139.933933672221,0,38.6737271875001,30.7453362187501,10,17,True,False,True,False,Open,Off,Off,Accumulator A,32.4567633226575,Infinity,0,29.1960871696337,Infinity,40.5559270000004,Infinity,8.93239758823669
36.5560909,60,49.8914409330105,139.556223597612,0,38.5762215937501,30.5795767093751,10,17,True,False,True,False,Open,Off,Off,Accumulator A,32.1447454226551,Infinity,0,28.9910880277932,Infinity,40.2439090999911,Infinity,8.62037968823495
36.8771092,60,50.1322046580105,139.171359665068,0,38.4759033750001,30.4090357375001,10,17,True,False,True,False,Open,Off,Off,Accumulator A,31.823727122652,Infinity,0,28.7766062186544,Infinity,39.9228907999995,Infinity,8.2993613882357
37.1801266,60,50.3594677080105,138.811508858814,0,38.3812104375001,30.2480577437501,10,17,True,False,True,False,Open,Off,Off,Accumulator A,31.5207097226533,Infinity,0,28.5712705491248,Infinity,39.6198734000074,Infinity,7.9963439882354
37.5131456,60,50.6092319580105,138.419819275078,0,38.2771420000001,30.0711414000001,10,17,True,False,True,False,Open,Off,Off,Accumulator A,31.1876907226481,Infinity,0,28.3418473122917,Infinity,39.2868544000003,Infinity,7.66332498823454
37.8501649,60,50.8619964330105,138.027406390069,0,38.1718234687501,29.8920998968751,10,17,True,False,True,False,Open,Off,Off,Accumulator A,30.8506714226545,Infinity,0,28.1060023166095,Infinity,38.94983510001,Infinity,7.32630568823517
