time,massin,tank_level,temperature,massout,accumA_level,accumB_level,accumA_massout,accumB_massout,valve_state,heater_state,pump_state,diverter_state,valve_mode,heater_mode,pump_mode,diverter_mode,ttTankMassHigh,ttTankMassLow,ttTankTempHigh,ttTankTempLow,ttAccumAMassHigh,ttAccumAMassLow,ttAccumBMassHigh,ttAccumBMassLow
4.7312706,0,31.9103586738512,128.351016234704,0,48.5214779374999,47.48651249375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.9069699652606,Infinity,72.0687293999682,Infinity,40.4451999882312
5.0672898,0,31.9103586738512,128.3335337437,0,48.4164719374999,47.30800229375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.8929560992999,Infinity,71.7327102000028,Infinity,40.1091807882422
5.3713072,0,31.9103586738512,128.317720246507,0,48.3214664999999,47.14649305,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.8804364749901,Infinity,71.4286928000335,Infinity,39.8051633882298
5.6833251,0,31.9103586738512,128.301494514341,0,48.2239609062499,46.980733540625,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.8675562337364,Infinity,71.1166749000017,Infinity,39.4931454882308
6.0303449,0,31.9103586738512,128.283453224072,0,48.1155172187499,46.796379271875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.853092823042,Infinity,70.7696550999708,Infinity,39.1461256882363
6.3573636,0,31.9103586738512,128.266456287815,0,48.0133238749999,46.6226505875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.8395322239135,Infinity,70.4426364000331,Infinity,38.8191069882299
6.7013833,0,31.9103586738512,128.248580407412,0,47.9058177187499,46.439890121875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.8252539153741,Infinity,70.0986167000329,Infinity,38.47508728823
7.0094009,0,31.9103586738512,128.232579378505,0,47.8095622187499,46.276255771875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.8124496419284,Infinity,69.7905991000234,Infinity,38.1670696882364
7.3454201,0,31.9103586738512,128.215128100341,0,47.7045562187499,46.097745571875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.7984285760042,Infinity,69.4545799000028,Infinity,37.8310504882418
7.6874397,0,31.9103586738512,128.197369892033,0,47.5976750937499,45.916047659375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.7841124382011,Infinity,69.1125603000136,Infinity,37.4890308882405
8.007458,0,31.9103586738512,128.18075836522,0,47.4976693749999,45.7460379375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.771070237746,Infinity,68.7925419999891,Infinity,37.1690125882269
8.3424772,0,31.9103586738512,128.163372630328,0,47.3929758749999,45.5680589875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.7570124781358,Infinity,68.4575228000134,Infinity,36.8339933882427
8.6474946,0,31.9103586738512,128.147547824959,0,47.2976579374999,45.40601849375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.7443925080508,Infinity,68.1525054000229,Infinity,36.5289759882363
8.9745133,0,31.9103586738512,128.130585737437,0,47.1954645937499,45.232289809375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.730803953661,Infinity,67.825486699972,Infinity,36.2019572882362
9.2955317,0,31.9103586738512,128.113939111685,0,47.0951463437499,45.061748784375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.7173774163752,Infinity,67.5044683000027,Infinity,35.8809388882415
9.61555,0,31.9103586738512,128.097348518786,0,46.9951406249999,44.8917390625,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.7041320328507,Infinity,67.184449999974,Infinity,35.5609205882404
9.9255677,0,31.9103586738512,128.081280369636,0,46.8982600937499,44.727042159375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.6912574077529,Infinity,66.8744322999807,Infinity,35.2509028882315
10.2535865,0,31.9103586738512,128.064283452893,0,46.7957542187499,44.552782171875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.6776553808114,Infinity,66.5464135000048,Infinity,34.922884088233
10.5816052,0,31.9103586738512,128.047290920702,0,46.6932483749999,44.3785222375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.6639326339191,Infinity,66.2183948000243,Infinity,34.5948653882333
10.8936231,0,31.9103586738512,128.031131359818,0,46.5957427812499,44.212762728125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.6509397626497,Infinity,65.9063768999751,Infinity,34.2828474882374
11.2056409,0,31.9103586738512,128.014975758628,0,46.4982372187499,44.047003271875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.6379437172933,Infinity,65.5943590999704,Infinity,33.9708296882349
11.5176588,0,31.9103586738512,127.998824104954,0,46.4007316249999,43.8812437625,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.624936153925,Infinity,65.2823411999769,Infinity,33.6588117882413
11.8606784,0,31.9103586738512,127.98107216327,0,46.2935379999999,43.6990146,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.610649966698,Infinity,64.9393215999754,Infinity,33.3157921882373
12.1726962,0,31.9103586738512,127.964928806151,0,46.1960324374999,43.53325514375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.5976440592548,Infinity,64.627303800019,Infinity,33.003774388231
12.4937146,0,31.9103586738512,127.948323888183,0,46.0957141874999,43.36271411875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.5841766383846,Infinity,64.3062854000031,Infinity,32.6827559882304
12.7967319,0,31.9103586738512,127.932653937466,0,46.0010212812499,43.201736178125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.5716143994225,Infinity,64.0032681000192,Infinity,32.3797386882351
13.1087498,0,31.9103586738512,127.916522425022,0,45.9035156874999,43.03597666875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.5585989481532,Infinity,63.6912501999776,Infinity,32.0677207882409
13.4217677,0,31.9103586738512,127.900343177292,0,45.8056975937499,42.869685909375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.5455303125839,Infinity,63.3782323000236,Infinity,31.7547028882408
13.7327855,0,31.9103586738512,127.884271241658,0,45.7085045312499,42.704457703125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.5325832744721,Infinity,63.0672144999794,Infinity,31.4436850882307
14.0448033,0,31.9103586738512,127.86815156848,0,45.6109989687499,42.538698246875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.5195334861305,Infinity,62.7551967000232,Infinity,31.1316672882372
14.3568212,0,31.9103586738512,127.852035836229,0,45.5134933749999,42.3729387375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.5065052881805,Infinity,62.443178799978,Infinity,30.8196493882407
14.668839,0,31.9103586738512,127.83592405362,0,45.4159878124999,42.20717928125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.4934821383832,Infinity,62.1311609999721,Infinity,30.5076315882349
14.9808568,0,31.9103586738512,127.819816212902,0,45.3184822499999,42.041419825,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.4804393396463,Infinity,61.8191432000186,Infinity,30.1956137882351
15.2948748,0,31.9103586738512,127.803609090138,0,45.2203516249999,41.8745977625,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.4673015713636,Infinity,61.5051252000134,Infinity,29.8815957882405
15.6048925,0,31.9103586738512,127.787612345531,0,45.1234710937499,41.709900859375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.4543770224121,Infinity,61.1951074999753,Infinity,29.5715780882334
15.9169104,0,31.9103586738512,127.77151632003,0,45.0259654999999,41.54414135,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.4413164785419,Infinity,60.8830896000184,Infinity,29.2595601882351
16.2289282,0,31.9103586738512,127.755424234729,0,44.9284599374999,41.37838189375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.4282691425316,Infinity,60.5710718000183,Infinity,28.9475423882351
16.539946,0,31.9103586738512,127.739387643046,0,44.8312668749999,41.2131536875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.4152849518577,Infinity,60.2600540000284,Infinity,28.6365245882274
16.8519639,0,31.9103586738512,127.723303415908,0,44.7337612812499,41.047394178125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.4022230476444,Infinity,59.9480361000281,Infinity,28.3245066882314
17.1729822,0,31.9103586738512,127.706759325662,0,44.6334430624999,40.87685320625,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.3887079476861,Infinity,59.6270178000024,Infinity,28.0034883882401
17.4759996,0,31.9103586738512,127.691146768282,0,44.5387501249999,40.7158752125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.3761059932344,Infinity,59.3240003999778,Infinity,27.7004709882328
17.7880174,0,31.9103586738512,127.675074346837,0,44.4412445624999,40.55011575625,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.3630345468614,Infinity,59.0119825999736,Infinity,27.388453188235
18.1030354,0,31.9103586738512,127.658851371521,0,44.3428014374999,40.38276244375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.3498180342501,Infinity,58.6969646000128,Infinity,27.07343518824
18.4120531,0,31.9103586738512,127.642941299387,0,44.2462334062499,40.218596790625,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.3369145511492,Infinity,58.3879468999765,Infinity,26.7644174882293
18.725071,0,31.9103586738512,127.626829198141,0,44.1484153124999,40.05230603125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.3237916234347,Infinity,58.0749290000273,Infinity,26.4513995882316
19.0520897,0,31.9103586738512,127.610000643218,0,44.0462219687499,39.878577346875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.3101110094144,Infinity,57.7479102999779,Infinity,26.1243808882319
19.3661077,0,31.9103586738512,127.593845184247,0,43.9480913437499,39.711755284375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.2969153435231,Infinity,57.4338922999784,Infinity,25.8103628882368
19.7271283,0,31.9103586738512,127.575276416702,0,43.8352724062499,39.519963090625,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.2816244552361,Infinity,57.072871699984,Infinity,25.4493422882351
20.0351459,0,31.9103586738512,127.559438016971,0,43.7390169062499,39.356328740625,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.2688590759776,Infinity,56.7648541000209,Infinity,25.1413246882338
20.3551642,0,31.9103586738512,127.54298657291,0,43.6390111874999,39.18631901875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.2553614523111,Infinity,56.4448357999947,Infinity,24.8213063882373
20.6601817,0,31.9103586738512,127.527310145295,0,43.5436932187499,39.024278471875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.2426187215284,Infinity,56.1398183000209,Infinity,24.5162888882334
20.9711995,0,31.9103586738512,127.511329181953,0,43.4465001562499,38.859050265625,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.2295727676801,Infinity,55.8288004999765,Infinity,24.2052710882379
21.2922178,0,31.9103586738512,127.494838451821,0,43.3461819374999,38.68850929375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.2160235908011,Infinity,55.5077821999926,Infinity,23.8842527882332
21.627237,0,31.9103586738512,127.477632902885,0,43.2414884374999,38.51053034375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.201907192604,Infinity,55.1727629999894,Infinity,23.5492335882351
21.9572559,0,31.9103586738512,127.460688580868,0,43.1383575312499,38.335207803125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.1880931796334,Infinity,54.8427440999998,Infinity,23.2192146882353
22.2972753,0,31.9103586738512,127.4432353726,0,43.03210146875,38.154572496875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.1738791523894,Infinity,54.5027247000165,Infinity,22.8791952882352
22.6292943,0,31.9103586738512,127.426197322269,0,42.92834553125,37.978187403125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.1599416128231,Infinity,54.1707057000255,Infinity,22.5471762882385
22.9363119,0,31.9103586738512,127.410446226702,0,42.8324025312499,37.815084303125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.1470276555238,Infinity,53.8636880999798,Infinity,22.2401586882367
23.2643306,0,31.9103586738512,127.393621868383,0,42.7298966874999,37.64082436875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.1332830846602,Infinity,53.5356693999732,Infinity,21.9121399882376
23.5763485,0,31.9103586738512,127.377622235979,0,42.63239109375,37.475064859375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.1201126515566,Infinity,53.2236515000212,Infinity,21.6001220882335
23.8883663,0,31.9103586738512,127.361626523116,0,42.53488553125,37.309305403125,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.1069866968402,Infinity,52.911633700012,Infinity,21.2881042882368
24.215385,0,31.9103586738512,127.344865969157,0,42.4326921875,37.1355767187501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.0932262243843,Infinity,52.5846150000119,Infinity,20.9610855882368
24.5434038,0,31.9103586738512,127.328058475237,0,42.3301863125,36.9613167312501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.0794438386518,Infinity,52.2565961999817,Infinity,20.6330667882356
24.8574218,0,31.9103586738512,127.311972436757,0,42.2320556875,36.79449466875,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.0661920937121,Infinity,51.9425781999783,Infinity,20.3190487882375
25.17644,0,31.9103586738512,127.295634307654,0,42.1323625,36.6250162500001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.0526950507808,Infinity,51.623560000008,Infinity,20.0000305882368
25.4794573,0,31.9103586738512,127.280119442286,0,42.03766959375,36.464038309375,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.0400106062128,Infinity,51.3205427000243,Infinity,19.6970132882381
25.822477,0,31.9103586738512,127.262560813849,0,41.9304759375,36.2818090937501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.0255586977415,Infinity,50.9775229999849,Infinity,19.3539935882351
26.1344948,0,31.9103586738512,127.246593255268,0,41.832970375,36.1160496375001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,10.0124174453703,Infinity,50.6655051999799,Infinity,19.0419757882366
26.4465126,0,31.9103586738512,127.230629603974,0,41.7354648125,35.9502901812501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.99924942837292,Infinity,50.3534874000116,Infinity,18.7299579882367
26.7585305,0,31.9103586738512,127.214669852091,0,41.63795921875,35.7845306718751,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.98610172335774,Infinity,50.0414695000238,Infinity,18.417940088238
27.0795489,0,31.9103586738512,127.198253787828,0,41.53764096875,35.6139896468751,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.97248510665114,Infinity,49.7204511000023,Infinity,18.0969216882347
27.3825662,0,31.9103586738512,127.182762057512,0,41.4429480625,35.4530117062501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.959780966777,Infinity,49.4174338000235,Infinity,17.7939043882379
27.694584,0,31.9103586738512,127.166814020122,0,41.3454425,35.2872522500001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.94660796082502,Infinity,49.1054160000184,Infinity,17.4818865882344
28.0106021,0,31.9103586738512,127.150665495216,0,41.24668684375,35.1193676343751,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.93323953189238,Infinity,48.7893979000174,Infinity,17.1658684882342
28.3336206,0,31.9103586738512,127.134163372773,0,41.1457435625,34.9477640562501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.91964233555895,Infinity,48.466379400023,Infinity,16.8428499882378
28.6466385,0,31.9103586738512,127.11817615251,0,41.04792546875,34.7814732968751,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.90640953365768,Infinity,48.1533615000148,Infinity,16.5298320882353
28.9736572,0,31.9103586738512,127.101478025853,0,40.945732125,34.6077446125001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.89260538527509,Infinity,47.8263428000193,Infinity,16.2028133882341
29.3106765,0,31.9103586738512,127.08427372491,0,40.84041359375,34.4287031093751,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.87828989558976,Infinity,47.4893235000053,Infinity,15.8657940882339
29.6136938,0,31.9103586738512,127.068809078071,0,40.7457206875,34.2677251687501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.86562454257236,Infinity,47.1863061999928,Infinity,15.5627767882376
29.9257116,0,31.9103586738512,127.052888921957,0,40.648215125,34.1019657125001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.85237439289999,Infinity,46.8742884000176,Infinity,15.2507589882346
30.24673,0,31.9103586738512,127.036513587234,0,40.547896875,33.9314246875001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.8387328876397,Infinity,46.5532700000022,Infinity,14.9297405882349
30.5497473,0,31.9103586738512,127.021060291581,0,40.4532039687501,33.7704467468751,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.82598050041336,Infinity,46.2502527000143,Infinity,14.6267232882353
30.8617652,0,31.9103586738512,127.005151815775,0,40.355698375,33.6046872375001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.81278257379764,Infinity,45.9382348000142,Infinity,14.3147053882353
31.173783,0,31.9103586738512,126.989247234458,0,40.2581928125,33.4389277812501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.79958141922482,Infinity,45.6262170000204,Infinity,14.0026875882336
31.5018018,0,31.9103586738512,126.972531209561,0,40.1556869375,33.2646677937501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.78569978246751,Infinity,45.298198200014,Infinity,13.6746687882354
31.837821,0,31.9103586738512,126.95541193554,0,40.0506809375001,33.0861575937501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.77141455658608,Infinity,44.9621790000072,Infinity,13.3386495882364
32.1408383,0,31.9103586738512,126.939977910253,0,39.9559880312501,32.9251796531251,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.75864574744202,Infinity,44.6591617000002,Infinity,13.0356322882372
32.4528562,0,31.9103586738512,126.924089271711,0,39.8584824375001,32.7594201437501,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.74543134159014,Infinity,44.3471438000002,Infinity,12.7236143882372
32.764874,0,31.9103586738512,126.908204526317,0,39.7609768750001,32.5936606875001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.73223660549691,Infinity,44.0351260000029,Infinity,12.4115965882366
33.1118939,0,31.9103586738512,126.890542357543,0,39.6525331562501,32.4093063656251,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.71736468028875,Infinity,43.688106100001,Infinity,12.0645766882363
33.4199115,0,31.9103586738512,126.874869338869,0,39.5562776562501,32.2456720156251,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.70446219248814,Infinity,43.3800885000039,Infinity,11.7565590882362
33.7319293,0,31.9103586738512,126.85899663614,0,39.4587720937501,32.0799125593751,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.69123451988687,Infinity,43.0680706999903,Infinity,11.4445412882363
34.0599481,0,31.9103586738512,126.84231410985,0,39.3562662187501,31.9056525718751,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.67735535133946,Infinity,42.74005190001,Infinity,11.116522488235
34.3879669,0,31.9103586738512,126.825635875986,0,39.2537603437501,31.7313925843751,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.66340430690344,Infinity,42.4120331000013,Infinity,10.7885036882367
34.7069851,0,31.9103586738512,126.80941940929,0,39.1540671562501,31.5619141656251,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.64981657816146,Infinity,42.093014900004,Infinity,10.4694854882347
35.0110025,0,31.9103586738512,126.793969251487,0,39.0590617187501,31.4004049218751,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.63697564521584,Infinity,41.7889975000037,Infinity,10.1654680882361
35.3240204,0,31.9103586738512,126.778065529728,0,38.961243625,31.2341141625001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.62368899475496,Infinity,41.4759795999978,Infinity,9.85245018823471
35.6440387,0,31.9103586738512,126.761810168802,0,38.86123790625,31.0641044406251,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.61003399211415,Infinity,41.1559612999974,Infinity,9.53243188823611
35.947056,0,31.9103586738512,126.746422138091,0,38.766545,30.9031265000001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.59730108020052,Infinity,40.8529439999886,Infinity,9.22941458823434
36.2740748,0,31.9103586738512,126.729819336822,0,38.664351625,30.7293977625001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.58334962838266,Infinity,40.5259251999941,Infinity,8.90239578823671
36.5870927,0,31.9103586738512,126.713931365837,0,38.56653353125,30.5631070031251,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.57003479288696,Infinity,40.2129073000068,Infinity,8.58937788823543
36.8981104,0,31.9103586738512,126.698148780309,0,38.4693405,30.3978788500001,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.55682423678318,Infinity,39.9018896000024,Infinity,8.27836018823627
37.2431302,0,31.9103586738512,126.680645222017,0,38.3615218125,30.2145870812502,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.54216478248927,Infinity,39.5568698000001,Infinity,7.93334038823669
37.5701489,0,31.9103586738512,126.664059291396,0,38.25932846875,30.0408583968752,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.52824447860644,Infinity,39.2298511000001,Infinity,7.60632168823658
37.8841668,0,31.9103586738512,126.648136761003,0,38.161197875,29.8740363875002,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.51490353687406,Infinity,38.9158332000001,Infinity,7.29230378823663
38.1931845,0,31.9103586738512,126.632471594363,0,38.06462984375,29.7098707343752,10,17,False,False,True,False,Close,Off,Off,Accumulator A,Infinity,Infinity,Infinity,9.50174965293456,Infinity,38.6068154999912,Infinity,6.98328608823514
